config_id,axis,label,N,J,K,A,D_min,D_max,regime,group,phase,seed,operation,n_reps,reduced_repetitions,censored,budget_limited,wall_median_s,wall_iqr_s,wall_p90_s,wall_ci_lo_s,wall_ci_hi_s,wall_ci_rel_half_width,cpu_median_s,cpu_iqr_s,cpu_p90_s,peak_rss_bytes,legal_blocks_total,legal_blocks_times_skills,trace_occurrences,forward_states,forward_total_reductions,role_relation_density,role_mean_predecessors,loadavg_before_1m,loadavg_after_1m,speed_probe_median_s,speed_normalised_wall_median_s
A_full/N16_J128_K10_A10_D12_full_s20260822,A_full,A_full_10,16,128,10,10,3,12,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.017433625,0.000142104,0.017645859,0.017414209,0.017555625,0.004056,0.017433000,0.000138500,0.017640600,179351552,19440,194400,2048,20480,397600,0.237778,2.1400,1.94,1.94,0.017198,0.017457215
A_full/N16_J128_K10_A10_D12_full_s20260822,A_full,A_full_10,16,128,10,10,3,12,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.030241500,0.000325708,0.030641575,0.030082959,0.030398250,0.005213,0.030242000,0.000311000,0.030632400,179351552,19440,194400,2048,20480,397600,0.237778,2.1400,1.94,1.94,0.017198,0.030282420
A_full/N16_J128_K10_A10_D12_full_s20260822,A_full,A_full_10,16,128,10,10,3,12,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.012826125,0.000195792,0.013081367,0.012761250,0.012912208,0.005885,0.012825000,0.000189000,0.013080800,179351552,19440,194400,2048,20480,397600,0.237778,2.1400,1.94,1.94,0.017198,0.012843480
A_full/N16_J128_K10_A20_D12_full_s20260822,A_full,A_full_20,16,128,10,20,3,12,full,build,quiet,20260822,emission_build,15,0,0,0,0.679825416,0.002763000,0.681725983,0.677893625,0.680393583,0.001839,0.679790000,0.002749000,0.681675200,182378496,19440,194400,2048,20480,397600,0.247368,4.7000,1.24,1.20,0.017211,0.680203121
A_full/N16_J128_K10_A20_D12_full_s20260822,A_full,A_full_20,16,128,10,20,3,12,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000257959,0.000007770,0.000264325,0.000255625,0.000263208,0.014698,0.000257000,0.000008500,0.000264200,182378496,19440,194400,2048,20480,397600,0.247368,4.7000,1.24,1.20,0.017211,0.000258102
A_full/N16_J128_K10_A20_D12_full_s20260822,A_full,A_full_20,16,128,10,20,3,12,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.047464958,0.000505750,0.048197800,0.047369584,0.047792084,0.004451,0.047463000,0.000481000,0.048178600,318578688,19440,194400,2048,20480,397600,0.247368,4.7000,1.35,1.25,0.017239,0.047414769
A_full/N16_J128_K10_A20_D12_full_s20260822,A_full,A_full_20,16,128,10,20,3,12,full,cond,quiet,20260822,cond_structural,15,0,0,0,0.739014708,0.004374374,0.741511567,0.736105459,0.740398667,0.002905,0.739001000,0.004289500,0.741483800,318578688,19440,194400,2048,20480,397600,0.247368,4.7000,1.35,1.25,0.017239,0.738233284
A_full/N16_J128_K10_A20_D12_full_s20260822,A_full,A_full_20,16,128,10,20,3,12,full,marg,quiet,20260822,marg_plain,15,0,0,0,0.048234666,0.000656812,0.048632708,0.047852375,0.048459833,0.006297,0.048232000,0.000654000,0.048619000,346017792,19440,194400,2048,20480,397600,0.247368,4.7000,1.25,1.91,0.017184,0.048338817
A_full/N16_J128_K10_A20_D12_full_s20260822,A_full,A_full_20,16,128,10,20,3,12,full,marg,quiet,20260822,marg_structural,15,0,0,0,0.775403916,0.003098250,0.782478967,0.774840646,0.778690042,0.002482,0.775303000,0.003114500,0.782440400,346017792,19440,194400,2048,20480,397600,0.247368,4.7000,1.25,1.91,0.017184,0.777078217
A_full/N16_J128_K10_A20_D12_full_s20260822,A_full,A_full_20,16,128,10,20,3,12,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.019395375,0.000192749,0.019669558,0.019372000,0.019556000,0.004743,0.019395000,0.000188500,0.019668600,195571712,19440,194400,2048,20480,397600,0.247368,4.7000,1.20,1.35,0.017228,0.019387659
A_full/N16_J128_K10_A20_D12_full_s20260822,A_full,A_full_20,16,128,10,20,3,12,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.032348667,0.000368479,0.032945408,0.032202667,0.032635917,0.006697,0.032323000,0.000365500,0.032945000,195571712,19440,194400,2048,20480,397600,0.247368,4.7000,1.20,1.35,0.017228,0.032335798
A_full/N16_J128_K10_A20_D12_full_s20260822,A_full,A_full_20,16,128,10,20,3,12,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.012989041,0.000177167,0.013148933,0.012877833,0.013064708,0.007194,0.012989000,0.000177500,0.013142000,195571712,19440,194400,2048,20480,397600,0.247368,4.7000,1.20,1.35,0.017228,0.012983874
A_full/N16_J128_K10_A30_D12_full_s20260822,A_full,A_full_30,16,128,10,30,3,12,full,build,quiet,20260822,emission_build,15,0,0,0,1.183498458,0.008001167,1.186965775,1.177118708,1.185545500,0.003560,1.183438000,0.007921500,1.186897200,186384384,19440,194400,2048,20480,397600,0.250575,7.2667,1.52,1.44,0.017223,1.183356800
A_full/N16_J128_K10_A30_D12_full_s20260822,A_full,A_full_30,16,128,10,30,3,12,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000386500,0.000012083,0.000400041,0.000382583,0.000393625,0.014285,0.000385000,0.000011500,0.000400000,186384384,19440,194400,2048,20480,397600,0.250575,7.2667,1.52,1.44,0.017223,0.000386454
A_full/N16_J128_K10_A30_D12_full_s20260822,A_full,A_full_30,16,128,10,30,3,12,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.051091083,0.000499729,0.051382808,0.050734625,0.051298875,0.005522,0.051074000,0.000491000,0.051375000,315052032,19440,194400,2048,20480,397600,0.250575,7.2667,1.43,1.43,0.017187,0.051191226
A_full/N16_J128_K10_A30_D12_full_s20260822,A_full,A_full_30,16,128,10,30,3,12,full,cond,quiet,20260822,cond_structural,15,0,0,0,1.231472542,0.005445667,1.237529300,1.230894083,1.234232083,0.001355,1.231391000,0.005435500,1.237482000,315052032,19440,194400,2048,20480,397600,0.250575,7.2667,1.43,1.43,0.017187,1.233886329
A_full/N16_J128_K10_A30_D12_full_s20260822,A_full,A_full_30,16,128,10,30,3,12,full,marg,quiet,20260822,marg_plain,15,0,0,0,0.051011791,0.000571833,0.051976442,0.050886125,0.051435875,0.005388,0.051012000,0.000569000,0.051961600,330715136,19440,194400,2048,20480,397600,0.250575,7.2667,1.55,1.57,0.017208,0.051049404
A_full/N16_J128_K10_A30_D12_full_s20260822,A_full,A_full_30,16,128,10,30,3,12,full,marg,quiet,20260822,marg_structural,15,0,0,0,1.302384083,0.009432479,1.308249975,1.295781667,1.306077417,0.003953,1.302341000,0.009450000,1.308138600,330715136,19440,194400,2048,20480,397600,0.250575,7.2667,1.55,1.57,0.017208,1.303344393
A_full/N16_J128_K10_A30_D12_full_s20260822,A_full,A_full_30,16,128,10,30,3,12,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.018764791,0.000241583,0.018932475,0.018663333,0.018916375,0.006742,0.018764000,0.000229500,0.018920600,201535488,19440,194400,2048,20480,397600,0.250575,7.2667,1.38,1.43,0.017209,0.018777990
A_full/N16_J128_K10_A30_D12_full_s20260822,A_full,A_full_30,16,128,10,30,3,12,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.031751250,0.000260021,0.032042592,0.031616291,0.031913542,0.004681,0.031749000,0.000259000,0.032042800,201535488,19440,194400,2048,20480,397600,0.250575,7.2667,1.38,1.43,0.017209,0.031773583
A_full/N16_J128_K10_A30_D12_full_s20260822,A_full,A_full_30,16,128,10,30,3,12,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.012974041,0.000173292,0.013109809,0.012888083,0.013056375,0.006486,0.012974000,0.000174000,0.013107200,201535488,19440,194400,2048,20480,397600,0.250575,7.2667,1.38,1.43,0.017209,0.012983167
A_full/N16_J128_K10_A50_D12_full_s20260822,A_full,A_full_50,16,128,10,50,3,12,full,build,quiet,20260822,emission_build,5,1,0,0,2.707100292,0.025705917,2.725554608,2.685312125,2.730789708,0.008400,2.706998000,0.025654000,2.725409800,204226560,19440,194400,2048,20480,397600,0.259837,12.7320,1.39,1.64,0.017248,2.702885397
A_full/N16_J128_K10_A50_D12_full_s20260822,A_full,A_full_50,16,128,10,50,3,12,full,build,quiet,20260822,emission_cache_hit,6,1,0,0,0.000773563,0.000026229,0.000808625,0.000745083,0.000808625,0.041071,0.000774000,0.000027500,0.000808000,204226560,19440,194400,2048,20480,397600,0.259837,12.7320,1.39,1.64,0.017248,0.000772358
A_full/N16_J128_K10_A50_D12_full_s20260822,A_full,A_full_50,16,128,10,50,3,12,full,cond,quiet,20260822,cond_plain,5,1,0,0,0.059260334,0.000519292,0.060049717,0.055208041,0.060255750,0.042589,0.059261000,0.000521000,0.060047600,333090816,19440,194400,2048,20480,397600,0.259837,12.7320,1.56,1.34,0.017200,0.059331754
A_full/N16_J128_K10_A50_D12_full_s20260822,A_full,A_full_50,16,128,10,50,3,12,full,cond,quiet,20260822,cond_structural,5,1,0,0,2.761610792,0.012794791,2.779950667,2.739403958,2.789026167,0.008984,2.761348000,0.012715000,2.779816400,333090816,19440,194400,2048,20480,397600,0.259837,12.7320,1.56,1.34,0.017200,2.764939046
A_full/N16_J128_K10_A50_D12_full_s20260822,A_full,A_full_50,16,128,10,50,3,12,full,marg,quiet,20260822,marg_plain,5,1,0,0,0.059155833,0.000387292,0.059775959,0.054507000,0.060027542,0.046661,0.059156000,0.000373000,0.059767600,350806016,19440,194400,2048,20480,397600,0.259837,12.7320,1.34,1.39,0.017185,0.059280403
A_full/N16_J128_K10_A50_D12_full_s20260822,A_full,A_full_50,16,128,10,50,3,12,full,marg,quiet,20260822,marg_structural,5,1,0,0,2.895653417,0.009860167,2.906603275,2.888400667,2.909347709,0.003617,2.895521000,0.009969000,2.906413200,350806016,19440,194400,2048,20480,397600,0.259837,12.7320,1.34,1.39,0.017185,2.901751044
A_full/N16_J128_K10_A50_D12_full_s20260822,A_full,A_full_50,16,128,10,50,3,12,full,primitives,quiet,20260822,backward_sample,5,1,0,0,0.019698958,0.000126958,0.019740141,0.019540667,0.019744875,0.005183,0.019698000,0.000127000,0.019740200,224522240,19440,194400,2048,20480,397600,0.259837,12.7320,1.64,1.67,0.017252,0.019663538
A_full/N16_J128_K10_A50_D12_full_s20260822,A_full,A_full_50,16,128,10,50,3,12,full,primitives,quiet,20260822,ffbs_complete,5,1,0,0,0.032639708,0.000681876,0.033209892,0.032480959,0.033230625,0.011484,0.032636000,0.000681000,0.033207800,224522240,19440,194400,2048,20480,397600,0.259837,12.7320,1.64,1.67,0.017252,0.032581019
A_full/N16_J128_K10_A50_D12_full_s20260822,A_full,A_full_50,16,128,10,50,3,12,full,primitives,quiet,20260822,forward_batched,7,1,0,0,0.013004583,0.000192605,0.013223500,0.012810541,0.013135000,0.012475,0.013005000,0.000194500,0.013223400,224522240,19440,194400,2048,20480,397600,0.259837,12.7320,1.64,1.67,0.017252,0.012981200
A_full/N16_J128_K10_A5_D12_full_s20260822,A_full,A_full_5,16,128,10,5,3,12,full,build,quiet,20260822,emission_build,15,0,0,0,0.225654375,0.001227146,0.227595200,0.225134875,0.226443584,0.002900,0.225581000,0.001229500,0.227471200,158420992,19440,194400,2048,20480,397600,0.255000,1.0200,1.79,1.73,0.017244,0.225358566
A_full/N16_J128_K10_A5_D12_full_s20260822,A_full,A_full_5,16,128,10,5,3,12,full,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000160542,0.000010375,0.000169008,0.000153693,0.000163833,0.031579,0.000160000,0.000010000,0.000167800,158420992,19440,194400,2048,20480,397600,0.255000,1.0200,1.79,1.73,0.017244,0.000160332
A_full/N16_J128_K10_A5_D12_full_s20260822,A_full,A_full_5,16,128,10,5,3,12,full,cond,quiet,20260822,cond_plain,15,0,0,0,0.042994041,0.000718521,0.043762600,0.042680000,0.043351750,0.007812,0.042974000,0.000706500,0.043707200,329551872,19440,194400,2048,20480,397600,0.255000,1.0200,1.74,1.84,0.017476,0.042365737
A_full/N16_J128_K10_A5_D12_full_s20260822,A_full,A_full_5,16,128,10,5,3,12,full,cond,quiet,20260822,cond_structural,15,0,0,0,0.264819792,0.001497542,0.266836208,0.264369083,0.265980750,0.003043,0.264725000,0.001441000,0.266728400,329551872,19440,194400,2048,20480,397600,0.255000,1.0200,1.74,1.84,0.017476,0.260949780
A_full/N16_J128_K10_A5_D12_full_s20260822,A_full,A_full_5,16,128,10,5,3,12,full,marg,quiet,20260822,marg_plain,15,0,0,0,0.043432541,0.000563187,0.044114341,0.043064917,0.043698958,0.007299,0.043392000,0.000569500,0.044072000,327340032,19440,194400,2048,20480,397600,0.255000,1.0200,1.84,1.79,0.017537,0.042648965
A_full/N16_J128_K10_A5_D12_full_s20260822,A_full,A_full_5,16,128,10,5,3,12,full,marg,quiet,20260822,marg_structural,15,0,0,0,0.280620583,0.002016063,0.282601809,0.280003375,0.281787000,0.003178,0.280561000,0.001959000,0.282512000,327340032,19440,194400,2048,20480,397600,0.255000,1.0200,1.84,1.79,0.017537,0.275557848
A_full/N16_J128_K10_A5_D12_full_s20260822,A_full,A_full_5,16,128,10,5,3,12,full,primitives,quiet,20260822,backward_sample,15,0,0,0,0.015425542,0.000206125,0.015697100,0.015380083,0.015586792,0.006700,0.015426000,0.000205000,0.015683600,173142016,19440,194400,2048,20480,397600,0.255000,1.0200,1.73,1.91,0.017269,0.015382239
A_full/N16_J128_K10_A5_D12_full_s20260822,A_full,A_full_5,16,128,10,5,3,12,full,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.028641542,0.000453083,0.029070175,0.028263375,0.028699291,0.007610,0.028598000,0.000451500,0.029039200,173142016,19440,194400,2048,20480,397600,0.255000,1.0200,1.73,1.91,0.017269,0.028561138
A_full/N16_J128_K10_A5_D12_full_s20260822,A_full,A_full_5,16,128,10,5,3,12,full,primitives,quiet,20260822,forward_batched,15,0,0,0,0.013141375,0.000367562,0.013545525,0.012894292,0.013211083,0.012053,0.013141000,0.000357000,0.013526400,173142016,19440,194400,2048,20480,397600,0.255000,1.0200,1.73,1.91,0.017269,0.013104484
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_build,15,0,0,0,0.366546500,0.005325043,0.371085284,0.364084492,0.369795459,0.007790,0.366521000,0.005312000,0.371051800,166899712,19440,194400,2048,20480,397600,0.237778,2.1400,1.80,1.75,0.017191,0.367180383
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000171792,0.000010958,0.000185642,0.000166042,0.000175083,0.026314,0.000171000,0.000011500,0.000185000,166899712,19440,194400,2048,20480,397600,0.237778,2.1400,1.80,1.75,0.017191,0.000172089
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,15,0,0,0,0.044932375,0.000231021,0.045219217,0.044786667,0.045058584,0.003026,0.044930000,0.000221000,0.045216200,338661376,19440,194400,2048,20480,397600,0.237778,2.1400,1.85,1.72,0.017207,0.044968663
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,15,0,0,0,0.398847500,0.004708251,0.403172883,0.396938667,0.402851375,0.007412,0.398815000,0.004675000,0.403152800,338661376,19440,194400,2048,20480,397600,0.237778,2.1400,1.85,1.72,0.017207,0.399169611
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,15,0,0,0,0.043747625,0.000289229,0.044208542,0.043691833,0.044049458,0.004087,0.043742000,0.000285000,0.044204600,325582848,19440,194400,2048,20480,397600,0.237778,2.1400,1.72,1.61,0.017212,0.043769706
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,15,0,0,0,0.426995500,0.002393124,0.428129525,0.425227667,0.427246875,0.002364,0.426982000,0.002405000,0.428105200,325582848,19440,194400,2048,20480,397600,0.237778,2.1400,1.72,1.61,0.017212,0.427211016
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,15,0,0,0,0.017883667,0.000140958,0.017995541,0.017840042,0.017979666,0.003904,0.017884000,0.000142000,0.017994400,176676864,19440,194400,2048,20480,397600,0.237778,2.1400,1.75,1.85,0.017246,0.017858152
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.030788167,0.000181000,0.031036317,0.030702250,0.030882042,0.002920,0.030785000,0.000181000,0.031034600,176676864,19440,194400,2048,20480,397600,0.237778,2.1400,1.75,1.85,0.017246,0.030744241
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,15,0,0,0,0.013051833,0.000269958,0.013190450,0.012887292,0.013155667,0.010281,0.013051000,0.000255000,0.013179600,176676864,19440,194400,2048,20480,397600,0.237778,2.1400,1.75,1.85,0.017246,0.013033212
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,15,0,0,0,0.585462958,0.004007750,0.588938142,0.583887146,0.587378042,0.002981,0.585441000,0.003988000,0.588859000,181501952,19440,194400,2048,20480,397600,0.056842,1.0800,1.67,1.57,0.017220,0.585511833
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000244833,0.000004187,0.000250200,0.000244209,0.000246417,0.004509,0.000244000,0.000004500,0.000249800,181501952,19440,194400,2048,20480,397600,0.056842,1.0800,1.67,1.57,0.017220,0.000244853
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,cond,quiet,20260822,cond_plain,15,0,0,0,0.045497750,0.000299229,0.045767300,0.045317792,0.045640416,0.003545,0.045497000,0.000293500,0.045765200,329338880,19440,194400,2048,20480,397600,0.056842,1.0800,1.84,1.86,0.017205,0.045539676
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,cond,quiet,20260822,cond_structural,15,0,0,0,0.618863292,0.006600125,0.624575533,0.618017625,0.623314250,0.004279,0.618799000,0.006545000,0.624505800,329338880,19440,194400,2048,20480,397600,0.056842,1.0800,1.84,1.86,0.017205,0.619433573
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,marg,quiet,20260822,marg_plain,15,0,0,0,0.045868083,0.000433229,0.046413808,0.045733028,0.046198750,0.005077,0.045862000,0.000437000,0.046400400,328785920,19440,194400,2048,20480,397600,0.056842,1.0800,1.86,1.67,0.017239,0.045820912
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,marg,quiet,20260822,marg_structural,15,0,0,0,0.656652542,0.005860417,0.659922717,0.655013459,0.659468750,0.003392,0.656588000,0.005922000,0.659874600,328785920,19440,194400,2048,20480,397600,0.056842,1.0800,1.86,1.67,0.017239,0.655977233
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,primitives,quiet,20260822,backward_sample,15,0,0,0,0.016695250,0.000109042,0.016833750,0.016688125,0.016768542,0.002408,0.016695000,0.000101500,0.016832600,195121152,19440,194400,2048,20480,397600,0.056842,1.0800,1.91,1.91,0.017237,0.016679370
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.029760750,0.000201896,0.029904034,0.029609833,0.029843231,0.003921,0.029760000,0.000200000,0.029895800,195121152,19440,194400,2048,20480,397600,0.056842,1.0800,1.91,1.91,0.017237,0.029732443
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,primitives,quiet,20260822,forward_batched,15,0,0,0,0.012959083,0.000148542,0.013100475,0.012870000,0.013068125,0.007644,0.012959000,0.000146500,0.013092600,195121152,19440,194400,2048,20480,397600,0.056842,1.0800,1.91,1.91,0.017237,0.012946757
A_sparse/N16_J128_K10_A30_D12_sparse_s20260822,A_sparse,A_sparse_30,16,128,10,30,3,12,sparse,build,quiet,20260822,emission_build,15,0,0,0,0.966912333,0.007351834,0.975438842,0.964317958,0.974420959,0.005224,0.966866000,0.007376500,0.975355400,186515456,19440,194400,2048,20480,397600,0.027241,0.7900,1.50,1.51,0.017202,0.967995589
A_sparse/N16_J128_K10_A30_D12_sparse_s20260822,A_sparse,A_sparse_30,16,128,10,30,3,12,sparse,build,quiet,20260822,emission_cache_hit,15,0,0,0,0.000359167,0.000012145,0.000374100,0.000353584,0.000366792,0.018387,0.000358000,0.000012000,0.000372800,186515456,19440,194400,2048,20480,397600,0.027241,0.7900,1.50,1.51,0.017202,0.000359569
A_sparse/N16_J128_K10_A30_D12_sparse_s20260822,A_sparse,A_sparse_30,16,128,10,30,3,12,sparse,cond,quiet,20260822,cond_plain,15,0,0,0,0.049478334,0.000322355,0.049950842,0.049374375,0.049727334,0.003567,0.049479000,0.000310500,0.049947800,310067200,19440,194400,2048,20480,397600,0.027241,0.7900,1.44,1.70,0.017315,0.049210496
A_sparse/N16_J128_K10_A30_D12_sparse_s20260822,A_sparse,A_sparse_30,16,128,10,30,3,12,sparse,cond,quiet,20260822,cond_structural,15,0,0,0,0.939844708,0.007266979,0.946624409,0.937526250,0.944122125,0.003509,0.939767000,0.007268000,0.946592400,310067200,19440,194400,2048,20480,397600,0.027241,0.7900,1.44,1.70,0.017315,0.934757112
A_sparse/N16_J128_K10_A30_D12_sparse_s20260822,A_sparse,A_sparse_30,16,128,10,30,3,12,sparse,marg,quiet,20260822,marg_plain,15,0,0,0,0.050019583,0.000319813,0.050537208,0.049966167,0.050295625,0.003293,0.050016000,0.000318500,0.050525400,336482304,19440,194400,2048,20480,397600,0.027241,0.7900,1.70,1.50,0.017258,0.049912285
A_sparse/N16_J128_K10_A30_D12_sparse_s20260822,A_sparse,A_sparse_30,16,128,10,30,3,12,sparse,marg,quiet,20260822,marg_structural,15,0,0,0,0.953600209,0.004675729,0.959856883,0.951837833,0.955015292,0.001666,0.953557000,0.004688500,0.959789200,336482304,19440,194400,2048,20480,397600,0.027241,0.7900,1.70,1.50,0.017258,0.951554621
A_sparse/N16_J128_K10_A30_D12_sparse_s20260822,A_sparse,A_sparse_30,16,128,10,30,3,12,sparse,primitives,quiet,20260822,backward_sample,15,0,0,0,0.016827875,0.000194625,0.017006941,0.016748541,0.016933666,0.005501,0.016827000,0.000195500,0.017006000,202526720,19440,194400,2048,20480,397600,0.027241,0.7900,1.51,1.47,0.017214,0.016834901
A_sparse/N16_J128_K10_A30_D12_sparse_s20260822,A_sparse,A_sparse_30,16,128,10,30,3,12,sparse,primitives,quiet,20260822,ffbs_complete,15,0,0,0,0.029973167,0.000369000,0.030260983,0.029786125,0.030179000,0.006554,0.029974000,0.000362000,0.030241200,202526720,19440,194400,2048,20480,397600,0.027241,0.7900,1.51,1.47,0.017214,0.029985682
A_sparse/N16_J128_K10_A30_D12_sparse_s20260822,A_sparse,A_sparse_30,16,128,10,30,3,12,sparse,primitives,quiet,20260822,forward_batched,15,0,0,0,0.013097167,0.000215751,0.013330483,0.012954333,0.013180583,0.008637,0.013097000,0.000215500,0.013330200,202526720,19440,194400,2048,20480,397600,0.027241,0.7900,1.51,1.47,0.017214,0.013102636
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,build,quiet,20260822,emission_build,5,1,0,0,1.796015833,0.008656208,1.799751791,1.766883792,1.801172958,0.009546,1.795978000,0.008696000,1.799618200,203350016,19440,194400,2048,20480,397600,0.009102,0.4460,1.58,1.67,0.017220,1.796157108
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,build,quiet,20260822,emission_cache_hit,7,1,0,0,0.000700833,0.000036062,0.000764366,0.000686459,0.000732750,0.033026,0.000700000,0.000034500,0.000762400,203350016,19440,194400,2048,20480,397600,0.009102,0.4460,1.58,1.67,0.017220,0.000700888
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,cond,quiet,20260822,cond_plain,5,1,0,0,0.056536750,0.000357626,0.056974258,0.051977625,0.057104958,0.045345,0.056534000,0.000352000,0.056964800,364781568,19440,194400,2048,20480,397600,0.009102,0.4460,1.62,1.44,0.017208,0.056580489
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,cond,quiet,20260822,cond_structural,5,1,0,0,1.825578083,0.026597958,1.841652650,1.801390250,1.843920000,0.011648,1.825393000,0.026540000,1.841530200,364781568,19440,194400,2048,20480,397600,0.009102,0.4460,1.62,1.44,0.017208,1.826990418
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,marg,quiet,20260822,marg_plain,5,1,0,0,0.055823709,0.000171500,0.055921809,0.052067292,0.055942709,0.034711,0.055824000,0.000171000,0.055921800,320491520,19440,194400,2048,20480,397600,0.009102,0.4460,1.67,1.63,0.017245,0.055747029
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,marg,quiet,20260822,marg_structural,5,1,0,0,1.912015209,0.027477584,1.925622034,1.889065584,1.928399917,0.010286,1.911915000,0.027442000,1.925484200,320491520,19440,194400,2048,20480,397600,0.009102,0.4460,1.67,1.63,0.017245,1.909388839
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,primitives,quiet,20260822,backward_sample,5,1,0,0,0.016241916,0.000209292,0.016397000,0.016064208,0.016418584,0.010909,0.016242000,0.000209000,0.016388000,219439104,19440,194400,2048,20480,397600,0.009102,0.4460,1.67,1.62,0.017212,0.016249997
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,primitives,quiet,20260822,ffbs_complete,5,1,0,0,0.029270458,0.000152041,0.029345991,0.029134583,0.029372458,0.004063,0.029258000,0.000152000,0.029345000,219439104,19440,194400,2048,20480,397600,0.009102,0.4460,1.67,1.62,0.017212,0.029285021
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,primitives,quiet,20260822,forward_batched,7,1,0,0,0.013023708,0.000108770,0.013156467,0.012955959,0.013124833,0.006483,0.013024000,0.000108000,0.013154800,219439104,19440,194400,2048,20480,397600,0.009102,0.4460,1.67,1.62,0.017212,0.013030188
