config_id,axis,label,N,J,K,A,D_min,D_max,regime,group,phase,seed,operation,rep_index,wall_seconds,cpu_seconds
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_cache_hit,3,0.000174000,0.000173000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_cache_hit,4,0.000163375,0.000163000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_cache_hit,5,0.000172292,0.000171000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_cache_hit,6,0.000171375,0.000170000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_cache_hit,7,0.000165416,0.000165000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_cache_hit,8,0.000187875,0.000187000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_cache_hit,9,0.000163333,0.000163000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_cache_hit,10,0.000175083,0.000175000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_cache_hit,11,0.000166417,0.000165000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_cache_hit,12,0.000178292,0.000178000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_cache_hit,13,0.000166042,0.000167000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,build,quiet,20260822,emission_cache_hit,14,0.000155959,0.000156000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,0,0.040306292,0.040306000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,1,0.044932375,0.044930000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,2,0.045164417,0.045158000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,3,0.045717166,0.045718000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,4,0.044943500,0.044944000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,5,0.045255750,0.045255000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,6,0.044832417,0.044833000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,7,0.045058584,0.045055000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,8,0.045001125,0.044982000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,9,0.044960500,0.044945000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,10,0.044870167,0.044870000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,11,0.044811000,0.044811000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,12,0.044705292,0.044706000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,13,0.044657625,0.044658000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_plain,14,0.044786667,0.044784000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,0,0.398753125,0.398724000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,1,0.401405209,0.401337000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,2,0.409850083,0.409841000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,3,0.402851375,0.402823000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,4,0.396888833,0.396871000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,5,0.400986959,0.400942000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,6,0.395866625,0.395867000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,7,0.395870667,0.395862000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,8,0.398847500,0.398815000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,9,0.397901416,0.397871000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,10,0.403329500,0.403304000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,11,0.402937958,0.402926000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,12,0.398367209,0.398314000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,13,0.400601583,0.400552000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,cond,quiet,20260822,cond_structural,14,0.396938667,0.396939000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,0,0.039065541,0.039066000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,1,0.043757958,0.043756000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,2,0.043632083,0.043633000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,3,0.044049458,0.044043000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,4,0.043693500,0.043692000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,5,0.043402375,0.043403000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,6,0.043852916,0.043852000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,7,0.043691833,0.043692000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,8,0.043779083,0.043779000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,9,0.043736292,0.043737000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,10,0.043384916,0.043385000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,11,0.044467875,0.044445000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,12,0.044159792,0.044159000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,13,0.043747625,0.043742000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_plain,14,0.044241042,0.044235000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,0,0.426995500,0.426982000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,1,0.427246875,0.427206000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,2,0.425175042,0.425122000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,3,0.428027500,0.427993000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,4,0.426648791,0.426634000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,5,0.427109209,0.427087000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,6,0.428842542,0.428807000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,7,0.425227667,0.425207000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,8,0.424211458,0.424151000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,9,0.422757583,0.422730000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,10,0.427141417,0.427113000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,11,0.427942083,0.427933000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,12,0.428197542,0.428180000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,13,0.425545750,0.425529000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,marg,quiet,20260822,marg_structural,14,0.422695417,0.422650000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,0,0.017789750,0.017789000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,1,0.017989291,0.017989000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,2,0.017844333,0.017845000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,3,0.017932042,0.017932000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,4,0.017855209,0.017855000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,5,0.017883667,0.017884000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,6,0.017913125,0.017913000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,7,0.017999708,0.017998000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,8,0.017783750,0.017783000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,9,0.017979666,0.017980000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,10,0.017746125,0.017746000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,11,0.018028542,0.018025000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,12,0.017840042,0.017839000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,13,0.017910209,0.017910000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,backward_sample,14,0.017598791,0.017598000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,0,0.031022042,0.031022000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,1,0.030702250,0.030702000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,2,0.030788167,0.030785000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,3,0.030763583,0.030762000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,4,0.030679083,0.030678000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,5,0.031045834,0.031043000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,6,0.030835209,0.030835000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,7,0.030906625,0.030906000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,8,0.030882042,0.030882000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,9,0.031336000,0.031285000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,10,0.030853000,0.030854000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,11,0.030724417,0.030724000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,12,0.030671708,0.030671000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,13,0.030765792,0.030766000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,ffbs_complete,14,0.030555167,0.030554000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,0,0.008635875,0.008636000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,1,0.012887292,0.012888000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,2,0.013090042,0.013089000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,3,0.012885792,0.012885000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,4,0.013059875,0.013059000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,5,0.013196500,0.013179000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,6,0.012909625,0.012910000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,7,0.013051833,0.013051000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,8,0.012985750,0.012985000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,9,0.013181166,0.013167000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,10,0.013362625,0.013357000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,11,0.012802875,0.012803000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,12,0.013155667,0.013141000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,13,0.013181375,0.013180000
A_sparse/N16_J128_K10_A10_D12_sparse_s20260822,A_sparse,A_sparse_10,16,128,10,10,3,12,sparse,primitives,quiet,20260822,forward_batched,14,0.012983709,0.012980000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,0,0.581077584,0.581044000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,1,0.584911250,0.584806000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,2,0.587378042,0.587343000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,3,0.595478834,0.595269000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,4,0.587373875,0.587332000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,5,0.585462958,0.585441000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,6,0.580926417,0.580924000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,7,0.588211917,0.588088000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,8,0.583914459,0.583888000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,9,0.585950834,0.585939000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,10,0.589422292,0.589373000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,11,0.586802500,0.586789000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,12,0.580589709,0.580578000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,13,0.584662500,0.584639000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_build,14,0.582821958,0.582811000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,0,0.000311584,0.000310000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,1,0.000246417,0.000246000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,2,0.000244209,0.000243000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,3,0.000241875,0.000242000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,4,0.000244416,0.000244000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,5,0.000244750,0.000244000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,6,0.000240458,0.000240000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,7,0.000245125,0.000244000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,8,0.000251084,0.000251000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,9,0.000246334,0.000246000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,10,0.000248875,0.000248000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,11,0.000248042,0.000248000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,12,0.000244833,0.000244000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,13,0.000241625,0.000242000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,build,quiet,20260822,emission_cache_hit,14,0.000231125,0.000230000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,cond,quiet,20260822,cond_plain,0,0.041318375,0.041237000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,cond,quiet,20260822,cond_plain,1,0.045547708,0.045548000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,cond,quiet,20260822,cond_plain,2,0.046063792,0.046064000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,cond,quiet,20260822,cond_plain,3,0.045640416,0.045641000
A_sparse/N16_J128_K10_A20_D12_sparse_s20260822,A_sparse,A_sparse_20,16,128,10,20,3,12,sparse,cond,quiet,20260822,cond_plain,4,0.045198750,0.045199000
